id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
5903,Bitcoin True,BTCT,bitcoin-true,5116,1,2020-07-22T23:29:54.000Z,2021-08-12T21:49:06.000Z
5903,Bitcoin True,BTCT,bitcoin-true,5116,1,2020-07-22T23:29:54.000Z,2021-08-12T21:49:06.000Z
5903,Bitcoin True,BTCT,bitcoin-true,5116,1,2020-07-22T23:29:54.000Z,2021-08-12T21:49:06.000Z
5903,Bitcoin True,BTCT,bitcoin-true,5116,1,2020-07-22T23:29:54.000Z,2021-08-12T21:49:06.000Z
5904,BLOCKCLOUT,CLOUT,blockclout,4894,1,2020-07-22T23:44:14.000Z,2021-08-12T21:49:07.000Z
5904,BLOCKCLOUT,CLOUT,blockclout,4894,1,2020-07-22T23:44:14.000Z,2021-08-12T21:49:07.000Z
5904,BLOCKCLOUT,CLOUT,blockclout,4894,1,2020-07-22T23:44:14.000Z,2021-08-12T21:49:07.000Z
5904,BLOCKCLOUT,CLOUT,blockclout,4894,1,2020-07-22T23:44:14.000Z,2021-08-12T21:49:07.000Z
5904,BLOCKCLOUT,CLOUT,blockclout,4894,1,2020-07-22T23:44:14.000Z,2021-08-12T21:49:07.000Z
5906,NerveNetwork,NVT,nervenetwork,917,1,2020-07-27T00:59:31.000Z,2021-08-12T21:49:07.000Z
5907,Crypto Cricket Club,3Cs,crypto-cricket-club,4865,1,2020-07-24T04:14:17.000Z,2021-08-12T21:49:06.000Z
5907,Crypto Cricket Club,3Cs,crypto-cricket-club,4865,1,2020-07-24T04:14:17.000Z,2021-08-12T21:49:06.000Z
5907,Crypto Cricket Club,3Cs,crypto-cricket-club,4865,1,2020-07-24T04:14:17.000Z,2021-08-12T21:49:06.000Z
5907,Crypto Cricket Club,3Cs,crypto-cricket-club,4865,1,2020-07-24T04:14:17.000Z,2021-08-12T21:49:06.000Z
5907,Crypto Cricket Club,3Cs,crypto-cricket-club,4865,1,2020-07-24T04:14:17.000Z,2021-08-12T21:49:06.000Z
5908,dKargo,DKA,dkargo,263,1,2020-07-27T07:29:28.000Z,2021-08-12T21:49:06.000Z
5908,dKargo,DKA,dkargo,263,1,2020-07-27T07:29:28.000Z,2021-08-12T21:49:06.000Z
5908,dKargo,DKA,dkargo,263,1,2020-07-27T07:29:28.000Z,2021-08-12T21:49:06.000Z
5908,dKargo,DKA,dkargo,263,1,2020-07-27T07:29:28.000Z,2021-08-12T21:49:06.000Z
5908,dKargo,DKA,dkargo,263,1,2020-07-27T07:29:28.000Z,2021-08-12T21:49:06.000Z
5910,Fesschain,FESS,fesschain,2164,1,2020-07-27T06:14:26.000Z,2021-08-12T21:49:06.000Z
5910,Fesschain,FESS,fesschain,2164,1,2020-07-27T06:14:26.000Z,2021-08-12T21:49:06.000Z
5910,Fesschain,FESS,fesschain,2164,1,2020-07-27T06:14:26.000Z,2021-08-12T21:49:06.000Z
5910,Fesschain,FESS,fesschain,2164,1,2020-07-27T06:14:26.000Z,2021-08-12T21:49:06.000Z
5910,Fesschain,FESS,fesschain,2164,1,2020-07-27T06:14:26.000Z,2021-08-12T21:49:06.000Z
5912,4ART Coin,4ART,4artechnologies,4068,1,2020-07-27T14:49:24.000Z,2021-08-12T21:49:06.000Z
5912,4ART Coin,4ART,4artechnologies,4068,1,2020-07-27T14:49:24.000Z,2021-08-12T21:49:06.000Z
5912,4ART Coin,4ART,4artechnologies,4068,1,2020-07-27T14:49:24.000Z,2021-08-12T21:49:06.000Z
5912,4ART Coin,4ART,4artechnologies,4068,1,2020-07-27T14:49:24.000Z,2021-08-12T21:49:06.000Z
5912,4ART Coin,4ART,4artechnologies,4068,1,2020-07-27T14:49:24.000Z,2021-08-12T21:49:06.000Z
5914,intexcoin,INTX,intexcoin,4749,1,2020-07-27T18:29:22.000Z,2021-08-12T21:49:06.000Z
5914,intexcoin,INTX,intexcoin,4749,1,2020-07-27T18:29:22.000Z,2021-08-12T21:49:06.000Z
5914,intexcoin,INTX,intexcoin,4749,1,2020-07-27T18:29:22.000Z,2021-08-12T21:49:06.000Z
5914,intexcoin,INTX,intexcoin,4749,1,2020-07-27T18:29:22.000Z,2021-08-12T21:49:06.000Z
5914,intexcoin,INTX,intexcoin,4749,1,2020-07-27T18:29:22.000Z,2021-08-12T21:49:06.000Z
5915,Bone,BONE,bone,3824,1,2020-07-27T18:39:17.000Z,2021-08-12T21:49:06.000Z
5915,Bone,BONE,bone,3824,1,2020-07-27T18:39:17.000Z,2021-08-12T21:49:06.000Z
5915,Bone,BONE,bone,3824,1,2020-07-27T18:39:17.000Z,2021-08-12T21:49:06.000Z
5915,Bone,BONE,bone,3824,1,2020-07-27T18:39:17.000Z,2021-08-12T21:49:06.000Z
5915,Bone,BONE,bone,3824,1,2020-07-27T18:39:17.000Z,2021-08-12T21:49:06.000Z
5918,ModiHost,AIM,modihost,2152,1,2020-07-27T23:29:22.000Z,2021-08-12T21:49:06.000Z
5918,ModiHost,AIM,modihost,2152,1,2020-07-27T23:29:22.000Z,2021-08-12T21:49:06.000Z
5918,ModiHost,AIM,modihost,2152,1,2020-07-27T23:29:22.000Z,2021-08-12T21:49:06.000Z
5918,ModiHost,AIM,modihost,2152,1,2020-07-27T23:29:22.000Z,2021-08-12T21:49:06.000Z
5918,ModiHost,AIM,modihost,2152,1,2020-07-27T23:29:22.000Z,2021-08-12T21:49:06.000Z
5919,Meter Governance,MTRG,meter-governance,1126,1,2020-07-27T23:54:31.000Z,2021-08-12T21:49:07.000Z
5920,AICON,AICO,aicon,4139,1,2020-08-03T21:59:28.000Z,2021-08-12T21:49:06.000Z
5920,AICON,AICO,aicon,4139,1,2020-08-03T21:59:28.000Z,2021-08-12T21:49:06.000Z
5920,AICON,AICO,aicon,4139,1,2020-08-03T21:59:28.000Z,2021-08-12T21:49:06.000Z
5920,AICON,AICO,aicon,4139,1,2020-08-03T21:59:28.000Z,2021-08-12T21:49:06.000Z
5920,AICON,AICO,aicon,4139,1,2020-08-03T21:59:28.000Z,2021-08-12T21:49:06.000Z
5921,Cybercoin,CBR,cybercoin,5324,1,2020-07-28T00:54:06.000Z,2021-08-12T21:49:07.000Z
5921,Cybercoin,CBR,cybercoin,5324,1,2020-07-28T00:54:06.000Z,2021-08-12T21:49:07.000Z
5921,Cybercoin,CBR,cybercoin,5324,1,2020-07-28T00:54:06.000Z,2021-08-12T21:49:07.000Z
5921,Cybercoin,CBR,cybercoin,5324,1,2020-07-28T00:54:06.000Z,2021-08-12T21:49:07.000Z
5921,Cybercoin,CBR,cybercoin,5324,1,2020-07-28T00:54:06.000Z,2021-08-12T21:49:07.000Z
5922,Swingby,SWINGBY,swingby,698,1,2020-07-28T01:19:22.000Z,2021-08-12T21:49:07.000Z
5922,Swingby,SWINGBY,swingby,698,1,2020-07-28T01:19:22.000Z,2021-08-12T21:49:07.000Z
5922,Swingby,SWINGBY,swingby,698,1,2020-07-28T01:19:22.000Z,2021-08-12T21:49:07.000Z
5922,Swingby,SWINGBY,swingby,698,1,2020-07-28T01:19:22.000Z,2021-08-12T21:49:07.000Z
5922,Swingby,SWINGBY,swingby,698,1,2020-07-28T01:19:22.000Z,2021-08-12T21:49:07.000Z
5924,Pantos,PAN,pantos,3912,1,2020-07-28T01:59:10.000Z,2021-08-12T21:49:07.000Z
5924,Pantos,PAN,pantos,3912,1,2020-07-28T01:59:10.000Z,2021-08-12T21:49:07.000Z
5924,Pantos,PAN,pantos,3912,1,2020-07-28T01:59:10.000Z,2021-08-12T21:49:07.000Z
5924,Pantos,PAN,pantos,3912,1,2020-07-28T01:59:10.000Z,2021-08-12T21:49:07.000Z
5924,Pantos,PAN,pantos,3912,1,2020-07-28T01:59:10.000Z,2021-08-12T21:49:07.000Z
5925,Pkoin,PKOIN,pocketnet,3277,1,2021-04-26T15:06:09.000Z,2021-08-12T21:46:06.000Z
5926,CoinZoom,ZOOM,coinzoom,5325,1,2020-10-25T23:05:00.000Z,2021-08-12T21:50:06.000Z
5926,CoinZoom,ZOOM,coinzoom,5325,1,2020-10-25T23:05:00.000Z,2021-08-12T21:50:06.000Z
5926,CoinZoom,ZOOM,coinzoom,5325,1,2020-10-25T23:05:00.000Z,2021-08-12T21:50:06.000Z
5926,CoinZoom,ZOOM,coinzoom,5325,1,2020-10-25T23:05:00.000Z,2021-08-12T21:50:06.000Z
5926,CoinZoom,ZOOM,coinzoom,5325,1,2020-10-25T23:05:00.000Z,2021-08-12T21:50:06.000Z
5931,Darwinia Commitment Token,KTON,darwinia-commitment-token,1334,1,2020-07-28T05:04:13.000Z,2021-08-12T21:49:06.000Z
5931,Darwinia Commitment Token,KTON,darwinia-commitment-token,1334,1,2020-07-28T05:04:13.000Z,2021-08-12T21:49:06.000Z
5931,Darwinia Commitment Token,KTON,darwinia-commitment-token,1334,1,2020-07-28T05:04:13.000Z,2021-08-12T21:49:06.000Z
5931,Darwinia Commitment Token,KTON,darwinia-commitment-token,1334,1,2020-07-28T05:04:13.000Z,2021-08-12T21:49:06.000Z
5931,Darwinia Commitment Token,KTON,darwinia-commitment-token,1334,1,2020-07-28T05:04:13.000Z,2021-08-12T21:49:06.000Z
5933,Fireball,FIRE,fireball,2269,1,2020-07-28T23:24:24.000Z,2021-08-12T21:49:07.000Z
5933,Fireball,FIRE,fireball,2269,1,2020-07-28T23:24:24.000Z,2021-08-12T21:49:07.000Z
5933,Fireball,FIRE,fireball,2269,1,2020-07-28T23:24:24.000Z,2021-08-12T21:49:07.000Z
5933,Fireball,FIRE,fireball,2269,1,2020-07-28T23:24:24.000Z,2021-08-12T21:49:07.000Z
5933,Fireball,FIRE,fireball,2269,1,2020-07-28T23:24:24.000Z,2021-08-12T21:49:07.000Z
5934,Hey Bitcoin,HYBN,hey-bitcoin,3412,1,2020-07-28T06:39:26.000Z,2021-08-12T21:49:07.000Z
5934,Hey Bitcoin,HYBN,hey-bitcoin,3412,1,2020-07-28T06:39:26.000Z,2021-08-12T21:49:07.000Z
5934,Hey Bitcoin,HYBN,hey-bitcoin,3412,1,2020-07-28T06:39:26.000Z,2021-08-12T21:49:07.000Z
5934,Hey Bitcoin,HYBN,hey-bitcoin,3412,1,2020-07-28T06:39:26.000Z,2021-08-12T21:49:07.000Z
5934,Hey Bitcoin,HYBN,hey-bitcoin,3412,1,2020-07-28T06:39:26.000Z,2021-08-12T21:49:07.000Z
5935,Karma DAO,KARMA,karma-dao,3709,1,2021-03-18T15:50:00.000Z,2021-08-12T21:50:06.000Z
5935,Karma DAO,KARMA,karma-dao,3709,1,2021-03-18T15:50:00.000Z,2021-08-12T21:50:06.000Z
5935,Karma DAO,KARMA,karma-dao,3709,1,2021-03-18T15:50:00.000Z,2021-08-12T21:50:06.000Z
5935,Karma DAO,KARMA,karma-dao,3709,1,2021-03-18T15:50:00.000Z,2021-08-12T21:50:06.000Z
5935,Karma DAO,KARMA,karma-dao,3709,1,2021-03-18T15:50:00.000Z,2021-08-12T21:50:06.000Z
5936,Robonomics Web Services,RWS,robonomics-web-services,5326,1,2020-07-28T07:04:27.000Z,2021-08-12T21:49:06.000Z
5936,Robonomics Web Services,RWS,robonomics-web-services,5326,1,2020-07-28T07:04:27.000Z,2021-08-12T21:49:06.000Z
5936,Robonomics Web Services,RWS,robonomics-web-services,5326,1,2020-07-28T07:04:27.000Z,2021-08-12T21:49:06.000Z
5936,Robonomics Web Services,RWS,robonomics-web-services,5326,1,2020-07-28T07:04:27.000Z,2021-08-12T21:49:06.000Z
5936,Robonomics Web Services,RWS,robonomics-web-services,5326,1,2020-07-28T07:04:27.000Z,2021-08-12T21:49:06.000Z
5939,Wrapped NXM,WNXM,wrapped-nxm,340,1,2020-07-28T08:29:10.000Z,2021-08-12T21:49:07.000Z
5939,Wrapped NXM,WNXM,wrapped-nxm,340,1,2020-07-28T08:29:10.000Z,2021-08-12T21:49:07.000Z
5939,Wrapped NXM,WNXM,wrapped-nxm,340,1,2020-07-28T08:29:10.000Z,2021-08-12T21:49:07.000Z
5939,Wrapped NXM,WNXM,wrapped-nxm,340,1,2020-07-28T08:29:10.000Z,2021-08-12T21:49:07.000Z
5939,Wrapped NXM,WNXM,wrapped-nxm,340,1,2020-07-28T08:29:10.000Z,2021-08-12T21:49:07.000Z
5942,DEMOS,DOS,demos,5327,1,2020-07-31T12:14:16.000Z,2021-08-12T21:49:06.000Z
5945,Temtum,TEM,temtum,3497,1,2020-07-30T00:09:30.000Z,2021-08-12T21:49:07.000Z
5946,South African Tether,xZAR,south-african-tether,3076,1,2021-07-31T10:42:27.000Z,2021-08-12T21:47:07.000Z
5946,South African Tether,xZAR,south-african-tether,3076,1,2021-07-31T10:42:27.000Z,2021-08-12T21:47:07.000Z
5946,South African Tether,xZAR,south-african-tether,3076,1,2021-07-31T10:42:27.000Z,2021-08-12T21:47:07.000Z
5946,South African Tether,xZAR,south-african-tether,3076,1,2021-07-31T10:42:27.000Z,2021-08-12T21:47:07.000Z
5946,South African Tether,xZAR,south-african-tether,3076,1,2021-07-31T10:42:27.000Z,2021-08-12T21:47:07.000Z
5947,TokenPocket,TPT,tokenpocket,363,1,2020-07-29T00:09:24.000Z,2021-08-12T21:49:07.000Z
5947,TokenPocket,TPT,tokenpocket,363,1,2020-07-29T00:09:24.000Z,2021-08-12T21:49:07.000Z
5947,TokenPocket,TPT,tokenpocket,363,1,2020-07-29T00:09:24.000Z,2021-08-12T21:49:07.000Z
5947,TokenPocket,TPT,tokenpocket,363,1,2020-07-29T00:09:24.000Z,2021-08-12T21:49:07.000Z
5947,TokenPocket,TPT,tokenpocket,363,1,2020-07-29T00:09:24.000Z,2021-08-12T21:49:07.000Z
5948,Unicrypt,UNC,unicrypt,5328,1,2020-07-29T01:09:24.000Z,2021-08-12T21:49:06.000Z
5948,Unicrypt,UNC,unicrypt,5328,1,2020-07-29T01:09:24.000Z,2021-08-12T21:49:06.000Z
5948,Unicrypt,UNC,unicrypt,5328,1,2020-07-29T01:09:24.000Z,2021-08-12T21:49:06.000Z
5948,Unicrypt,UNC,unicrypt,5328,1,2020-07-29T01:09:24.000Z,2021-08-12T21:49:06.000Z
5948,Unicrypt,UNC,unicrypt,5328,1,2020-07-29T01:09:24.000Z,2021-08-12T21:49:06.000Z
5949,Ulgen Hash Power,UHP,ulgen-hash-power,5329,1,2020-07-29T02:54:26.000Z,2021-08-12T21:49:07.000Z
5949,Ulgen Hash Power,UHP,ulgen-hash-power,5329,1,2020-07-29T02:54:26.000Z,2021-08-12T21:49:07.000Z
5949,Ulgen Hash Power,UHP,ulgen-hash-power,5329,1,2020-07-29T02:54:26.000Z,2021-08-12T21:49:07.000Z
5949,Ulgen Hash Power,UHP,ulgen-hash-power,5329,1,2020-07-29T02:54:26.000Z,2021-08-12T21:49:07.000Z
5949,Ulgen Hash Power,UHP,ulgen-hash-power,5329,1,2020-07-29T02:54:26.000Z,2021-08-12T21:49:07.000Z
5952,DMScript,DMST,dmscript,1849,1,2020-07-30T08:04:15.000Z,2021-08-12T21:49:07.000Z
5952,DMScript,DMST,dmscript,1849,1,2020-07-30T08:04:15.000Z,2021-08-12T21:49:07.000Z
5952,DMScript,DMST,dmscript,1849,1,2020-07-30T08:04:15.000Z,2021-08-12T21:49:07.000Z
5952,DMScript,DMST,dmscript,1849,1,2020-07-30T08:04:15.000Z,2021-08-12T21:49:07.000Z
5952,DMScript,DMST,dmscript,1849,1,2020-07-30T08:04:15.000Z,2021-08-12T21:49:07.000Z
5955,FME,FME,fme,4630,1,2020-08-27T02:19:15.000Z,2021-08-12T21:49:07.000Z
5955,FME,FME,fme,4630,1,2020-08-27T02:19:15.000Z,2021-08-12T21:49:07.000Z
5955,FME,FME,fme,4630,1,2020-08-27T02:19:15.000Z,2021-08-12T21:49:07.000Z
5955,FME,FME,fme,4630,1,2020-08-27T02:19:15.000Z,2021-08-12T21:49:07.000Z
5955,FME,FME,fme,4630,1,2020-08-27T02:19:15.000Z,2021-08-12T21:49:07.000Z
5956,MCDEX,MCB,mcdex,2706,1,2020-07-29T06:04:10.000Z,2021-08-12T21:49:07.000Z
5956,MCDEX,MCB,mcdex,2706,1,2020-07-29T06:04:10.000Z,2021-08-12T21:49:07.000Z
5956,MCDEX,MCB,mcdex,2706,1,2020-07-29T06:04:10.000Z,2021-08-12T21:49:07.000Z
5956,MCDEX,MCB,mcdex,2706,1,2020-07-29T06:04:10.000Z,2021-08-12T21:49:07.000Z
5956,MCDEX,MCB,mcdex,2706,1,2020-07-29T06:04:10.000Z,2021-08-12T21:49:07.000Z
5957,DFI.Money,YFII,yearn-finance-ii,265,1,2020-07-29T07:24:07.000Z,2021-08-12T21:49:07.000Z
5957,DFI.Money,YFII,yearn-finance-ii,265,1,2020-07-29T07:24:07.000Z,2021-08-12T21:49:07.000Z
5957,DFI.Money,YFII,yearn-finance-ii,265,1,2020-07-29T07:24:07.000Z,2021-08-12T21:49:07.000Z
5957,DFI.Money,YFII,yearn-finance-ii,265,1,2020-07-29T07:24:07.000Z,2021-08-12T21:49:07.000Z
5957,DFI.Money,YFII,yearn-finance-ii,265,1,2020-07-29T07:24:07.000Z,2021-08-12T21:49:07.000Z
5958,MOTIV Protocol,MOV,motiv-protocol,5330,1,2020-07-29T06:34:27.000Z,2021-08-12T21:49:06.000Z
5958,MOTIV Protocol,MOV,motiv-protocol,5330,1,2020-07-29T06:34:27.000Z,2021-08-12T21:49:06.000Z
5958,MOTIV Protocol,MOV,motiv-protocol,5330,1,2020-07-29T06:34:27.000Z,2021-08-12T21:49:06.000Z
5958,MOTIV Protocol,MOV,motiv-protocol,5330,1,2020-07-29T06:34:27.000Z,2021-08-12T21:49:06.000Z
5958,MOTIV Protocol,MOV,motiv-protocol,5330,1,2020-07-29T06:34:27.000Z,2021-08-12T21:49:06.000Z
5960,PayFrequent USD,PUSD,payfrequent-usd-2,5331,1,2020-08-03T22:19:26.000Z,2021-08-12T21:49:07.000Z
5963,Centric Swap,CNS,centric-swap,1665,1,2020-07-30T04:39:17.000Z,2021-08-12T21:49:07.000Z
5963,Centric Swap,CNS,centric-swap,1665,1,2020-07-30T04:39:17.000Z,2021-08-12T21:49:07.000Z
5963,Centric Swap,CNS,centric-swap,1665,1,2020-07-30T04:39:17.000Z,2021-08-12T21:49:07.000Z
5963,Centric Swap,CNS,centric-swap,1665,1,2020-07-30T04:39:17.000Z,2021-08-12T21:49:07.000Z
5963,Centric Swap,CNS,centric-swap,1665,1,2020-07-30T04:39:17.000Z,2021-08-12T21:49:07.000Z
5964,Trust Wallet Token,TWT,trust-wallet-token,307,1,2020-07-30T23:14:25.000Z,2021-08-12T21:49:07.000Z
5964,Trust Wallet Token,TWT,trust-wallet-token,307,1,2020-07-30T23:14:25.000Z,2021-08-12T21:49:07.000Z
5964,Trust Wallet Token,TWT,trust-wallet-token,307,1,2020-07-30T23:14:25.000Z,2021-08-12T21:49:07.000Z
5964,Trust Wallet Token,TWT,trust-wallet-token,307,1,2020-07-30T23:14:25.000Z,2021-08-12T21:49:07.000Z
5964,Trust Wallet Token,TWT,trust-wallet-token,307,1,2020-07-30T23:14:25.000Z,2021-08-12T21:49:07.000Z
5965,PowerBalt,PWRB,powerbalt,4794,1,2020-07-31T23:34:18.000Z,2021-08-12T21:49:07.000Z
5966,Student Coin,STC,student-coin,517,1,2020-07-31T00:04:35.000Z,2021-08-12T21:49:07.000Z
5966,Student Coin,STC,student-coin,517,1,2020-07-31T00:04:35.000Z,2021-08-12T21:49:07.000Z
5966,Student Coin,STC,student-coin,517,1,2020-07-31T00:04:35.000Z,2021-08-12T21:49:07.000Z
5966,Student Coin,STC,student-coin,517,1,2020-07-31T00:04:35.000Z,2021-08-12T21:49:07.000Z
5966,Student Coin,STC,student-coin,517,1,2020-07-31T00:04:35.000Z,2021-08-12T21:49:07.000Z
5967,Trendering,TRND,trendering,4685,1,2020-07-31T00:24:33.000Z,2021-08-12T21:49:07.000Z
5967,Trendering,TRND,trendering,4685,1,2020-07-31T00:24:33.000Z,2021-08-12T21:49:07.000Z
5967,Trendering,TRND,trendering,4685,1,2020-07-31T00:24:33.000Z,2021-08-12T21:49:07.000Z
5967,Trendering,TRND,trendering,4685,1,2020-07-31T00:24:33.000Z,2021-08-12T21:49:07.000Z
5967,Trendering,TRND,trendering,4685,1,2020-07-31T00:24:33.000Z,2021-08-12T21:49:07.000Z
5969,KIWI TOKEN,KIWI,kiwi-token,5151,1,2021-06-02T11:39:19.000Z,2021-08-12T21:49:07.000Z
5969,KIWI TOKEN,KIWI,kiwi-token,5151,1,2021-06-02T11:39:19.000Z,2021-08-12T21:49:07.000Z
5969,KIWI TOKEN,KIWI,kiwi-token,5151,1,2021-06-02T11:39:19.000Z,2021-08-12T21:49:07.000Z
5969,KIWI TOKEN,KIWI,kiwi-token,5151,1,2021-06-02T11:39:19.000Z,2021-08-12T21:49:07.000Z
5969,KIWI TOKEN,KIWI,kiwi-token,5151,1,2021-06-02T11:39:19.000Z,2021-08-12T21:49:07.000Z
5971,Tendies,TEND,tendies,1805,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5971,Tendies,TEND,tendies,1805,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5971,Tendies,TEND,tendies,1805,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5971,Tendies,TEND,tendies,1805,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5971,Tendies,TEND,tendies,1805,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5972,TrustDAO,TRUST,trustdao,1810,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5972,TrustDAO,TRUST,trustdao,1810,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5972,TrustDAO,TRUST,trustdao,1810,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5972,TrustDAO,TRUST,trustdao,1810,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5972,TrustDAO,TRUST,trustdao,1810,1,2020-07-31T01:54:35.000Z,2021-08-12T21:49:07.000Z
5973,Vision Network,VSN,vision-network,4130,1,2020-07-31T02:04:30.000Z,2021-08-12T21:49:07.000Z
5973,Vision Network,VSN,vision-network,4130,1,2020-07-31T02:04:30.000Z,2021-08-12T21:49:07.000Z
5973,Vision Network,VSN,vision-network,4130,1,2020-07-31T02:04:30.000Z,2021-08-12T21:49:07.000Z
5973,Vision Network,VSN,vision-network,4130,1,2020-07-31T02:04:30.000Z,2021-08-12T21:49:07.000Z
5973,Vision Network,VSN,vision-network,4130,1,2020-07-31T02:04:30.000Z,2021-08-12T21:49:07.000Z
5985,Limestone Network,LIMEX,limestone-network,4220,1,2020-07-31T06:19:17.000Z,2021-08-12T21:49:07.000Z
5985,Limestone Network,LIMEX,limestone-network,4220,1,2020-07-31T06:19:17.000Z,2021-08-12T21:49:07.000Z
5985,Limestone Network,LIMEX,limestone-network,4220,1,2020-07-31T06:19:17.000Z,2021-08-12T21:49:07.000Z
5985,Limestone Network,LIMEX,limestone-network,4220,1,2020-07-31T06:19:17.000Z,2021-08-12T21:49:07.000Z
5985,Limestone Network,LIMEX,limestone-network,4220,1,2020-07-31T06:19:17.000Z,2021-08-12T21:49:07.000Z
5986,Liquidity Dividends Protocol,LID,liquidity-dividends-protocol,3877,1,2020-07-31T06:29:13.000Z,2021-08-12T21:49:07.000Z
5986,Liquidity Dividends Protocol,LID,liquidity-dividends-protocol,3877,1,2020-07-31T06:29:13.000Z,2021-08-12T21:49:07.000Z
5986,Liquidity Dividends Protocol,LID,liquidity-dividends-protocol,3877,1,2020-07-31T06:29:13.000Z,2021-08-12T21:49:07.000Z
5986,Liquidity Dividends Protocol,LID,liquidity-dividends-protocol,3877,1,2020-07-31T06:29:13.000Z,2021-08-12T21:49:07.000Z
5986,Liquidity Dividends Protocol,LID,liquidity-dividends-protocol,3877,1,2020-07-31T06:29:13.000Z,2021-08-12T21:49:07.000Z
5987,SIMBA Storage Token,SST,simba-storage-token,3931,1,2020-07-31T06:44:15.000Z,2021-08-12T21:49:07.000Z
5987,SIMBA Storage Token,SST,simba-storage-token,3931,1,2020-07-31T06:44:15.000Z,2021-08-12T21:49:07.000Z
5987,SIMBA Storage Token,SST,simba-storage-token,3931,1,2020-07-31T06:44:15.000Z,2021-08-12T21:49:07.000Z
5987,SIMBA Storage Token,SST,simba-storage-token,3931,1,2020-07-31T06:44:15.000Z,2021-08-12T21:49:07.000Z
5987,SIMBA Storage Token,SST,simba-storage-token,3931,1,2020-07-31T06:44:15.000Z,2021-08-12T21:49:07.000Z
5989,BNS Token,BNS,bns-token,3505,1,2020-07-31T19:34:19.000Z,2021-08-12T21:49:07.000Z
5989,BNS Token,BNS,bns-token,3505,1,2020-07-31T19:34:19.000Z,2021-08-12T21:49:07.000Z
5989,BNS Token,BNS,bns-token,3505,1,2020-07-31T19:34:19.000Z,2021-08-12T21:49:07.000Z
5989,BNS Token,BNS,bns-token,3505,1,2020-07-31T19:34:19.000Z,2021-08-12T21:49:07.000Z
5989,BNS Token,BNS,bns-token,3505,1,2020-07-31T19:34:19.000Z,2021-08-12T21:49:07.000Z
5990,Dev Protocol,DEV,dev-protocol,1188,1,2020-07-31T23:04:18.000Z,2021-08-12T21:49:07.000Z
5990,Dev Protocol,DEV,dev-protocol,1188,1,2020-07-31T23:04:18.000Z,2021-08-12T21:49:07.000Z
5990,Dev Protocol,DEV,dev-protocol,1188,1,2020-07-31T23:04:18.000Z,2021-08-12T21:49:07.000Z
5990,Dev Protocol,DEV,dev-protocol,1188,1,2020-07-31T23:04:18.000Z,2021-08-12T21:49:07.000Z
5990,Dev Protocol,DEV,dev-protocol,1188,1,2020-07-31T23:04:18.000Z,2021-08-12T21:49:07.000Z
5993,Lung Protocol,L2P,lung-protocol,3301,1,2020-09-01T21:14:16.000Z,2021-08-12T21:49:07.000Z
5993,Lung Protocol,L2P,lung-protocol,3301,1,2020-09-01T21:14:16.000Z,2021-08-12T21:49:07.000Z
5993,Lung Protocol,L2P,lung-protocol,3301,1,2020-09-01T21:14:16.000Z,2021-08-12T21:49:07.000Z
5993,Lung Protocol,L2P,lung-protocol,3301,1,2020-09-01T21:14:16.000Z,2021-08-12T21:49:07.000Z
5993,Lung Protocol,L2P,lung-protocol,3301,1,2020-09-01T21:14:16.000Z,2021-08-12T21:49:07.000Z
5994,SHIBA INU,SHIB,shiba-inu,40,1,2020-08-01T00:19:18.000Z,2021-08-12T21:49:07.000Z
5994,SHIBA INU,SHIB,shiba-inu,40,1,2020-08-01T00:19:18.000Z,2021-08-12T21:49:07.000Z
5994,SHIBA INU,SHIB,shiba-inu,40,1,2020-08-01T00:19:18.000Z,2021-08-12T21:49:07.000Z
5994,SHIBA INU,SHIB,shiba-inu,40,1,2020-08-01T00:19:18.000Z,2021-08-12T21:49:07.000Z
5994,SHIBA INU,SHIB,shiba-inu,40,1,2020-08-01T00:19:18.000Z,2021-08-12T21:49:07.000Z
5995,Kids Cash,KASH,kids-cash,5332,1,2020-08-01T00:34:18.000Z,2021-08-12T21:49:07.000Z
5995,Kids Cash,KASH,kids-cash,5332,1,2020-08-01T00:34:18.000Z,2021-08-12T21:49:07.000Z
5995,Kids Cash,KASH,kids-cash,5332,1,2020-08-01T00:34:18.000Z,2021-08-12T21:49:07.000Z
5995,Kids Cash,KASH,kids-cash,5332,1,2020-08-01T00:34:18.000Z,2021-08-12T21:49:07.000Z
5995,Kids Cash,KASH,kids-cash,5332,1,2020-08-01T00:34:18.000Z,2021-08-12T21:49:07.000Z
5996,Marblecoin,MBC,marblecoin,5333,1,2020-08-01T00:39:10.000Z,2021-08-12T21:49:07.000Z
5996,Marblecoin,MBC,marblecoin,5333,1,2020-08-01T00:39:10.000Z,2021-08-12T21:49:07.000Z
